,id,name,XX,type,measurement,institution,value,year,lat,lon
166,000062001,North Bay,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,4.579455714303777,2020,,
167,000062501,Tiverton,-5.0,OZONE,PPB,Ontario Ministry of the Environment,30.60163797293428,2020,41.6259211,-71.2134231
168,000062501,Tiverton,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,5.129155579897299,2020,41.6259211,-71.2134231
169,000063301,Dorset,-5.0,OZONE,PPB,Ontario Ministry of the Environment,27.118916404867747,2020,50.7487635,-2.3444786
170,000063301,Dorset,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,4.575777969423911,2020,50.7487635,-2.3444786
171,000063701,Grand Bend,-5.0,OZONE,PPB,Ontario Ministry of the Environment,30.95057288613363,2020,43.3130397,-81.75622419999999
172,000063701,Grand Bend,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,4.882675238794673,2020,43.3130397,-81.75622419999999
173,000064001,Experimental Lakes,-6.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,30.83379405686305,2020,49.6603493,-93.72829229999999
174,000064101,Algoma,-5.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,30.487652956670264,2020,44.6088884,-87.4325891
175,000064401,Egbert,-5.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,29.68648164416251,2020,,
176,000065001,Barrie,-5.0,OZONE,PPB,Ontario Ministry of the Environment,25.968895712009157,2020,44.38935559999999,-79.6903316
177,000065001,Barrie,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.9854995797603605,2020,44.38935559999999,-79.6903316
178,000065201,Parry Sound,-5.0,OZONE,PPB,Ontario Ministry of the Environment,29.95608090208042,2020,45.3473925,-80.03478299999999
179,000065201,Parry Sound,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,4.337297084172187,2020,45.3473925,-80.03478299999999
180,000065301,Port Stanley,-5.0,OZONE,PPB,Ontario Ministry of the Environment,30.87917619031652,2020,42.6641353,-81.21563290000002
181,000065301,Port Stanley,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.507304775644506,2020,42.6641353,-81.21563290000002
182,000065401,Belleville,-5.0,OZONE,PPB,Ontario Ministry of the Environment,29.71429609597781,2020,38.5200504,-89.9839935
183,000065401,Belleville,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.456820231188218,2020,38.5200504,-89.9839935
184,000065801,Chatham,-5.0,OZONE,PPB,Ontario Ministry of the Environment,29.080453770124425,2020,41.6820897,-69.95976639999999
185,000065801,Chatham,-5.0,PM2.5,UG/M3,Ontario Ministry of the Environment,6.701099217660103,2020,41.6820897,-69.95976639999999
186,000065901,Pickle Lake,-5.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,29.033822500871945,2020,51.467825,-90.19378200000001
187,000066101,Bonner Lake,-5.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,24.531446912734168,2020,48.72521159999999,-116.1086897
188,000070119,Winnipeg_Ellens,-6.0,OZONE,PPB,Manitoba Conservation Air Quality Section,9.538218219980369,2020,49.8826091,-97.12277499999999
189,000070119,Winnipeg_Ellens,-6.0,PM10,UG/M3,Manitoba Conservation Air Quality Section,2.709624477035804,2020,49.8826091,-97.12277499999999
190,000070119,Winnipeg_Ellens,-6.0,PM2.5,UG/M3,Manitoba Conservation Air Quality Section,5.000854425155078,2020,49.8826091,-97.12277499999999
191,000070203,Brandon,-6.0,OZONE,PPB,Manitoba Conservation Air Quality Section,20.820912213738293,2020,27.937801,-82.2859247
192,000070203,Brandon,-6.0,PM10,UG/M3,Manitoba Conservation Air Quality Section,2.5610432346305405,2020,27.937801,-82.2859247
193,000070203,Brandon,-6.0,PM2.5,UG/M3,Manitoba Conservation Air Quality Section,5.451272121220367,2020,27.937801,-82.2859247
194,000070301,Flin Flon,-6.0,PM10,UG/M3,Manitoba Conservation Air Quality Section,6.907409365543008,2020,54.7657685,-101.8762147
195,000080110,Regina,-6.0,OZONE,PPB,Saskatchewan Environment,24.242703090039104,2020,50.4452112,-104.6188943
196,000080110,Regina,-6.0,PM2.5,UG/M3,Saskatchewan Environment,7.14789875517299,2020,50.4452112,-104.6188943
197,000080211,Saskatoon,-6.0,OZONE,PPB,Saskatchewan Environment,23.25870947475181,2020,52.157902,-106.6701577
198,000080211,Saskatoon,-6.0,PM2.5,UG/M3,Saskatchewan Environment,7.01543891921482,2020,52.157902,-106.6701577
199,000080402,PRINCE ALBERT,-6.0,OZONE,PPB,Saskatchewan Environment,23.53892495620489,2020,,
200,000080402,PRINCE ALBERT,-6.0,PM2.5,UG/M3,Saskatchewan Environment,7.09899545867635,2020,,
201,000081001,SPEEDY CREEK,-6.0,OZONE,PPB,Saskatchewan Environment,26.50881083926639,2020,38.6116834,-122.6578173
202,000081001,SPEEDY CREEK,-6.0,PM2.5,UG/M3,Saskatchewan Environment,5.558977036314207,2020,38.6116834,-122.6578173
203,000082001,Pinehouse Lake,-6.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,27.69860305942794,2020,,
204,000090120,Edmonton South,-7.0,CO,PPM,Alberta Environmental Monitoring and Reporting Agency (AEMERA),0.278170051067828,2020,53.5461245,-113.4938229
205,000090120,Edmonton South,-7.0,NO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),9.491259340153588,2020,53.5461245,-113.4938229
206,000090120,Edmonton South,-7.0,OZONE,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),23.791341428872677,2020,53.5461245,-113.4938229
207,000090120,Edmonton South,-7.0,PM2.5,UG/M3,Alberta Environmental Monitoring and Reporting Agency (AEMERA),5.791211314714669,2020,53.5461245,-113.4938229
208,000090120,Edmonton South,-7.0,SO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),0.1433280388271904,2020,53.5461245,-113.4938229
209,000090121,Edmonton East,-7.0,CO,PPM,Alberta Environmental Monitoring and Reporting Agency (AEMERA),0.2640758844835545,2020,53.5461245,-113.4938229
210,000090121,Edmonton East,-7.0,NO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),11.812935113381569,2020,53.5461245,-113.4938229
211,000090121,Edmonton East,-7.0,OZONE,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),22.679261026040653,2020,53.5461245,-113.4938229
212,000090121,Edmonton East,-7.0,PM2.5,UG/M3,Alberta Environmental Monitoring and Reporting Agency (AEMERA),6.497481071073362,2020,53.5461245,-113.4938229
213,000090121,Edmonton East,-7.0,SO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),0.6558430763296644,2020,53.5461245,-113.4938229
214,000090130,Edmonton Central,-7.0,NO2,PPB,Alberta Environmental Monitoring and Reporting Agency (AEMERA),13.552700630172922,2020,53.5461245,-113.4938229
