id,type,measurement,lat,lon,value,AQI_level
060510001,RWS,KNOTS,37.645718,-118.96651499999999,2.543755142864057,
060510001,TEMP,C,37.645718,-118.96651499999999,7.621739103070714,
060510001,WS,M/S,37.645718,-118.96651499999999,1.6360571509989024,
060510005,PM10,UG/M3,37.962069,-119.120278,36.538708941863085,
060510005,PM10_AQI,AQI,37.962069,-119.120278,31.067311959133463,good
060510005,PM2.5,UG/M3,37.962069,-119.120278,19.043412780276057,
060510005,PM25_AQI,AQI,37.962069,-119.120278,34.179441941992984,good
060510005,RWD,DEGREES,37.962069,-119.120278,221.39172641143082,
060510005,RWS,KNOTS,37.962069,-119.120278,3.63395578410384,
060510005,TEMP,C,37.962069,-119.120278,9.91534402299106,
060510005,WS,M/S,37.962069,-119.120278,2.241513106168098,
060510011,PM10,UG/M3,38.0697,-118.9477,47.16920606928629,
060510011,PM10_AQI,AQI,38.0697,-118.9477,41.131963949250064,good
060510011,PRECIP,MM,38.0697,-118.9477,0.01086377528161802,
060510011,RHUM,PERCENT,38.0697,-118.9477,42.92802557146514,
060510011,RWD,DEGREES,38.0697,-118.9477,134.67489889458554,
060510011,RWS,KNOTS,38.0697,-118.9477,6.4306122298335655,
060510011,TEMP,C,38.0697,-118.9477,8.295335669633431,
060510011,WS,M/S,38.0697,-118.9477,3.5208886365919216,
060530002,OZONE,PPB,36.48187,-121.73333000000001,23.620158176275428,
060530002,OZONE_AQI,AQI,36.48187,-121.73333000000001,21.51628420087133,good
060530002,PM2.5,UG/M3,36.48187,-121.73333000000001,7.759932545425643,
060530002,PM25_AQI,AQI,36.48187,-121.73333000000001,24.42955679042251,good
060530002,TEMP,C,36.48187,-121.73333000000001,14.013735098570614,
060530002,WD,DEGREES,36.48187,-121.73333000000001,217.16339158918842,
060530002,WS,M/S,36.48187,-121.73333000000001,1.9950703854102896,
060530008,OZONE,PPB,36.209286,-121.12637099999999,23.412188885545724,
060530008,OZONE_AQI,AQI,36.209286,-121.12637099999999,21.454798842730856,good
060530008,PM10,UG/M3,36.209286,-121.12637099999999,27.026510672242686,
060530008,PM10_AQI,AQI,36.209286,-121.12637099999999,22.63752882669755,good
060530008,PM2.5,UG/M3,36.209286,-121.12637099999999,8.765091623815849,
060530008,PM25_AQI,AQI,36.209286,-121.12637099999999,28.63363468212524,good
060530008,TEMP,C,36.209286,-121.12637099999999,14.767266900251027,
060530008,WD,DEGREES,36.209286,-121.12637099999999,252.32014118527906,
060530008,WS,M/S,36.209286,-121.12637099999999,2.245191857492081,
060531003,CO,PPM,36.694261,-121.623271,0.208503739762105,
060531003,NO,PPB,36.694261,-121.623271,0.5673165040508997,
060531003,NO2,PPB,36.694261,-121.623271,4.292022101015249,
060531003,NO2_AQI,AQI,36.694261,-121.623271,4.13307361649845,good
060531003,NOX,PPB,36.694261,-121.623271,4.99047331557012,
060531003,OZONE,PPB,36.694261,-121.623271,23.371761308192315,
060531003,OZONE_AQI,AQI,36.694261,-121.623271,21.321274424676204,good
060531003,PM2.5,UG/M3,36.694261,-121.623271,6.8637416076248865,
060531003,PM25_AQI,AQI,36.694261,-121.623271,22.919259794242997,good
060531003,TEMP,C,36.694261,-121.623271,13.522910830265124,
060531003,WD,DEGREES,36.694261,-121.623271,236.66790000537426,
060531003,WS,M/S,36.694261,-121.623271,2.5719478914440552,
060539973,PM2.5,UG/M3,36.511942,-121.44279399999999,13.08147441688134,
060539973,PM25_AQI,AQI,36.511942,-121.44279399999999,48.79058824856711,good
060539974,PM2.5,UG/M3,36.427975,-121.32781899999999,14.091269231453408,
060539974,PM25_AQI,AQI,36.427975,-121.32781899999999,45.179508711835155,good
060539975,PM2.5,UG/M3,36.326972,-121.245819,13.128730132093397,
060539975,PM25_AQI,AQI,36.326972,-121.245819,50.91349838969404,moderate
060539998,PM2.5,UG/M3,36.572725,-121.804919,13.93786575865418,
060539998,PM25_AQI,AQI,36.572725,-121.804919,38.34347764359685,good
060539998,TEMP,C,36.572725,-121.804919,14.515457649792461,
060539998,WD,DEGREES,36.572725,-121.804919,159.73338605452062,
060539998,WS,M/S,36.572725,-121.804919,0.4366599134713173,
060539999,PM2.5,UG/M3,36.569272,-121.75529099999999,45.81340579710145,
060539999,TEMP,C,36.569272,-121.75529099999999,16.615978260869568,
060539999,WD,DEGREES,36.569272,-121.75529099999999,126.5391304347826,
060539999,WS,M/S,36.569272,-121.75529099999999,0.7769927536231884,
060550004,CO,PPM,38.278849,-122.275024,0.36622298151296884,
060550004,NO,PPB,38.278849,-122.275024,2.0760423321541492,
060550004,NO2,PPB,38.278849,-122.275024,5.051815732841792,
060550004,NO2_AQI,AQI,38.278849,-122.275024,4.370440554283538,good
060550004,NOX,PPB,38.278849,-122.275024,7.079909545162366,
060550004,OZONE,PPB,38.278849,-122.275024,24.629736699349863,
060550004,OZONE_AQI,AQI,38.278849,-122.275024,22.71582382967261,good
060550004,PM2.5,UG/M3,38.278849,-122.275024,10.155957197766217,
060550004,PM25_AQI,AQI,38.278849,-122.275024,34.175888253616826,good
060556001,RHUM,PERCENT,38.2785,-122.27825,62.48569282459532,
060556001,RWD,DEGREES,38.2785,-122.27825,160.23014264764254,
060556001,RWS,KNOTS,38.2785,-122.27825,4.741929679920888,
060556001,SRAD,WATTS/M2,38.2785,-122.27825,224.93033853534058,
060556001,TEMP,C,38.2785,-122.27825,15.795396669560432,
060556001,WD,DEGREES,38.2785,-122.27825,159.56059322819254,
060556001,WS,M/S,38.2785,-122.27825,2.6201751136686315,
060570005,OZONE,PPB,39.234402,-121.055603,43.67788416614719,
060570005,OZONE_AQI,AQI,39.234402,-121.055603,41.90391599964668,good
060570005,PM2.5,UG/M3,39.234402,-121.055603,12.084877627316391,
060570005,PM25_AQI,AQI,39.234402,-121.055603,36.245245383206225,good
060570005,WD,DEGREES,39.234402,-121.055603,5.208924700575797,
060570005,WS,M/S,39.234402,-121.055603,1.1152529172841172,
060571001,PM2.5,UG/M3,39.3386,-120.170303,10.701255282103357,
060571001,PM25_AQI,AQI,39.3386,-120.170303,32.19665970264722,good
060571001,WD,DEGREES,39.3386,-120.170303,38.691804467493995,
060571001,WS,M/S,39.3386,-120.170303,2.442951118300132,
060590007,BARPR,MILLIBAR,33.830586,-117.93850900000001,1009.319575859232,
060590007,CO,PPM,33.830586,-117.93850900000001,0.39270537765700997,
060590007,NO,PPB,33.830586,-117.93850900000001,7.009482822289038,
060590007,NO2,PPB,33.830586,-117.93850900000001,13.423836488190425,
060590007,NO2_AQI,AQI,33.830586,-117.93850900000001,12.244825381058938,good
060590007,NOX,PPB,33.830586,-117.93850900000001,20.43415143335463,
060590007,OZONE,PPB,33.830586,-117.93850900000001,26.37888671725737,
060590007,OZONE_AQI,AQI,33.830586,-117.93850900000001,25.090299819768177,good
060590007,PM10,UG/M3,33.830586,-117.93850900000001,26.52772757077993,
060590007,PM10_AQI,AQI,33.830586,-117.93850900000001,23.89923135576096,good
060590007,PM2.5,UG/M3,33.830586,-117.93850900000001,12.08371001174196,
060590007,PM25_AQI,AQI,33.830586,-117.93850900000001,43.85684166164341,good
060590007,RHUM,PERCENT,33.830586,-117.93850900000001,63.25657966768014,
060590007,RWD,DEGREES,33.830586,-117.93850900000001,189.9039073133929,
060590007,RWS,KNOTS,33.830586,-117.93850900000001,2.7918587571872284,
060590007,TEMP,C,33.830586,-117.93850900000001,18.664838609892684,
060590007,WD,DEGREES,33.830586,-117.93850900000001,190.92867481073768,
060590007,WS,M/S,33.830586,-117.93850900000001,1.5668936974626224,
060590008,CO,PPM,33.819305,-117.91875900000001,0.6180579228804921,
060590008,NO,PPB,33.819305,-117.91875900000001,16.5931078739445,
060590008,NO2,PPB,33.819305,-117.91875900000001,18.951251747763195,
060590008,NO2_AQI,AQI,33.819305,-117.91875900000001,17.375691185155347,good
060590008,NOX,PPB,33.819305,-117.91875900000001,35.54308586572369,
060590008,RHUM,PERCENT,33.819305,-117.91875900000001,60.131196076021865,
060590008,RWD,DEGREES,33.819305,-117.91875900000001,178.26713190107938,
060590008,RWS,KNOTS,33.819305,-117.91875900000001,2.6314261028647863,
060590008,TEMP,C,33.819305,-117.91875900000001,19.5890587036042,
060590008,WD,DEGREES,33.819305,-117.91875900000001,176.35377304031516,
060590008,WS,M/S,33.819305,-117.91875900000001,1.4870464150285327,
060592022,BARPR,MILLIBAR,33.629991,-117.675875,995.1812756862815,
060592022,CO,PPM,33.629991,-117.675875,0.20724222139413237,
060592022,OZONE,PPB,33.629991,-117.675875,35.40256733690508,
060592022,OZONE_AQI,AQI,33.629991,-117.675875,34.60987771148842,good
060592022,PM2.5,UG/M3,33.629991,-117.675875,10.999157538353092,
060592022,PM25_AQI,AQI,33.629991,-117.675875,41.490340084999865,good
060592022,RHUM,PERCENT,33.629991,-117.675875,61.35463745461528,
060592022,RWD,DEGREES,33.629991,-117.675875,184.51770877782033,
060592022,RWS,KNOTS,33.629991,-117.675875,2.310568053620253,
060592022,TEMP,C,33.629991,-117.675875,18.605460373242547,
060592022,WD,DEGREES,33.629991,-117.675875,184.22850962974937,
060592022,WS,M/S,33.629991,-117.675875,1.3361054629393514,
060595001,CO,PPM,33.925062,-117.95258600000001,0.26756956584588976,
060595001,NO,PPB,33.925062,-117.95258600000001,6.91314936474473,
060595001,NO2,PPB,33.925062,-117.95258600000001,12.662714237221284,
060595001,NO2_AQI,AQI,33.925062,-117.95258600000001,11.534834996169105,good
060595001,NOX,PPB,33.925062,-117.95258600000001,19.579125231582328,
060595001,OZONE,PPB,33.925062,-117.95258600000001,26.029114332552453,
060595001,OZONE_AQI,AQI,33.925062,-117.95258600000001,8.386145643261303,good
060595001,RHUM,PERCENT,33.925062,-117.95258600000001,64.64522935844704,
060595001,RWD,DEGREES,33.925062,-117.95258600000001,187.26699890242247,
060595001,RWS,KNOTS,33.925062,-117.95258600000001,2.2839578463456447,
060595001,TEMP,C,33.925062,-117.95258600000001,18.591702183142623,
060595001,WD,DEGREES,33.925062,-117.95258600000001,188.18523968838352,
060595001,WS,M/S,33.925062,-117.95258600000001,1.319397017641013,
060610002,OZONE,PPB,38.937801,-121.103897,37.127250826881195,
060610002,OZONE_AQI,AQI,38.937801,-121.103897,35.910024635779585,good
060610002,PM2.5,UG/M3,38.937801,-121.103897,12.569786750713044,
060610002,PM25_AQI,AQI,38.937801,-121.103897,39.689561438713945,good
060610004,OZONE,PPB,39.1003,-120.9528,36.674094394742184,
060610004,OZONE_AQI,AQI,39.1003,-120.9528,34.855726144602365,good
060610004,PM2.5,UG/M3,39.1003,-120.9528,13.23516598900482,
060610004,PM25_AQI,AQI,39.1003,-120.9528,40.38669198414581,good
060610006,NO,PPB,38.74643,-121.26498000000001,1.8531169426154737,
060610006,NO2,PPB,38.74643,-121.26498000000001,6.131473231540502,
060610006,NO2_AQI,AQI,38.74643,-121.26498000000001,5.422288017312879,good
060610006,NOX,PPB,38.74643,-121.26498000000001,8.023264464971115,
060610006,OZONE,PPB,38.74643,-121.26498000000001,26.933396376147634,
060610006,OZONE_AQI,AQI,38.74643,-121.26498000000001,25.07631164652772,good
060610006,PM10,UG/M3,38.74643,-121.26498000000001,26.990870251946877,
060610006,PM10_AQI,AQI,38.74643,-121.26498000000001,23.060906750138358,good
060610006,PM2.5,UG/M3,38.74643,-121.26498000000001,12.904037087597036,
060610006,PM25_AQI,AQI,38.74643,-121.26498000000001,40.919122395666655,good
060610006,RHUM,PERCENT,38.74643,-121.26498000000001,51.73933543817147,
060610006,RWD,DEGREES,38.74643,-121.26498000000001,183.28702110408176,
060610006,RWS,KNOTS,38.74643,-121.26498000000001,3.776469871383112,
060610006,TEMP,C,38.74643,-121.26498000000001,17.177975577094376,
060611004,PM2.5,UG/M3,39.166,-120.1488,7.840324684042585,
060611004,PM25_AQI,AQI,39.166,-120.1488,24.177706040721286,good
060612001,OZONE,PPB,38.89,-121.3,29.986537999869952,
060612001,OZONE_AQI,AQI,38.89,-121.3,28.096431845739808,good
060612001,PM2.5,UG/M3,38.89,-121.3,13.008544492923136,
060612001,PM25_AQI,AQI,38.89,-121.3,39.97821476785905,good
060631007,PM2.5,UG/M3,40.301899,-121.235001,13.949710817607961,
060631007,PM25_AQI,AQI,40.301899,-121.235001,42.30327181850021,good
060631007,WD,DEGREES,40.301899,-121.235001,138.50101467460206,
060631007,WS,M/S,40.301899,-121.235001,1.0780534936457122,
060631010,PM2.5,UG/M3,39.808334,-120.47166399999999,24.174110300316542,
060631010,PM25_AQI,AQI,39.808334,-120.47166399999999,65.81050192746372,moderate
060631010,WD,DEGREES,39.808334,-120.47166399999999,169.17148578515344,
060631010,WS,M/S,39.808334,-120.47166399999999,1.148130220106233,
060639901,PM2.5,UG/M3,39.9369,-120.9478,24.908209975816664,
060639901,PM25_AQI,AQI,39.9369,-120.9478,52.99990220643732,moderate
060639901,WD,DEGREES,39.9369,-120.9478,99.32586556307173,
060639901,WS,M/S,39.9369,-120.9478,2.474456508017275,
060650010,OZONE,PPB,33.7472,-115.8201,42.27925998494749,
060650010,OZONE_AQI,AQI,33.7472,-115.8201,39.162887473824064,good
060650010,PM2.5,UG/M3,33.7472,-115.8201,7.143180415677094,
060650010,PM25_AQI,AQI,33.7472,-115.8201,21.344633434506022,good
060650010,PRECIP,MM,33.7472,-115.8201,0.018633464056851155,
060650010,RHUM,PERCENT,33.7472,-115.8201,29.51839747045523,
060650010,RWD,DEGREES,33.7472,-115.8201,169.94076124903617,
060650010,RWS,KNOTS,33.7472,-115.8201,4.412740915023305,
060650010,SRAD,WATTS/M2,33.7472,-115.8201,244.78319376181838,
060650010,TEMP,C,33.7472,-115.8201,19.36157172483281,
060650010,WS,M/S,33.7472,-115.8201,2.496670235906956,
060650012,BARPR,MILLIBAR,33.920758,-116.858419,938.2129385135197,
060650012,NO,PPB,33.920758,-116.858419,1.7892989537987896,
060650012,NO2,PPB,33.920758,-116.858419,8.580064545700647,
060650012,NO2_AQI,AQI,33.920758,-116.858419,7.680681398347188,good
060650012,NOX,PPB,33.920758,-116.858419,10.370062675508079,
060650012,OZONE,PPB,33.920758,-116.858419,41.18700143981128,
060650012,OZONE_AQI,AQI,33.920758,-116.858419,43.062033248295926,good
060650012,PM2.5,UG/M3,33.920758,-116.858419,10.633638537350127,
060650012,PM25_AQI,AQI,33.920758,-116.858419,39.836998281005584,good
060650012,RHUM,PERCENT,33.920758,-116.858419,40.93330002302299,
060650012,RWD,DEGREES,33.920758,-116.858419,227.17799337479255,
060650012,RWS,KNOTS,33.920758,-116.858419,7.60278316955926,
060650012,TEMP,C,33.920758,-116.858419,19.216033717745493,
060650012,WD,DEGREES,33.920758,-116.858419,227.28472935903187,
060650012,WS,M/S,33.920758,-116.858419,3.9984861723961775,
060650016,OZONE,PPB,33.583099,-117.072197,41.28298320120743,
060650016,OZONE_AQI,AQI,33.583099,-117.072197,40.688126589794564,good
060650016,PM2.5,UG/M3,33.583099,-117.072197,9.531379207206367,
060650016,PM25_AQI,AQI,33.583099,-117.072197,37.611206080090454,good
060650016,RHUM,PERCENT,33.583099,-117.072197,56.63034920363339,
060650016,RWD,DEGREES,33.583099,-117.072197,178.28901848704223,
060650016,RWS,KNOTS,33.583099,-117.072197,4.892441965629984,
060650016,TEMP,C,33.583099,-117.072197,17.85673010185044,
060650016,WD,DEGREES,33.583099,-117.072197,178.44187999515063,
060650016,WS,M/S,33.583099,-117.072197,2.678752762266841,
060652002,BARPR,MILLIBAR,33.708566,-116.21539399999999,1012.3239748410564,
060652002,OZONE,PPB,33.708566,-116.21539399999999,40.56183847107454,
060652002,OZONE_AQI,AQI,33.708566,-116.21539399999999,42.06597539502079,good
060652002,PM10,UG/M3,33.708566,-116.21539399999999,41.95754612722091,
060652002,PM10_AQI,AQI,33.708566,-116.21539399999999,33.42628764393753,good
060652002,PM2.5,UG/M3,33.708566,-116.21539399999999,11.702265464024993,
060652002,PM25_AQI,AQI,33.708566,-116.21539399999999,43.59683219093057,good
060652002,RHUM,PERCENT,33.708566,-116.21539399999999,26.36007317028677,
060652002,RWD,DEGREES,33.708566,-116.21539399999999,254.1075069962677,
060652002,RWS,KNOTS,33.708566,-116.21539399999999,4.365225248161115,
060652002,TEMP,C,33.708566,-116.21539399999999,25.54342806132829,
060652002,WD,DEGREES,33.708566,-116.21539399999999,254.6156032665572,
060652002,WS,M/S,33.708566,-116.21539399999999,2.409547745945138,
060652005,PM10,UG/M3,33.572019,-116.063823,45.95855012912908,
060652005,PM10_AQI,AQI,33.572019,-116.063823,39.1421374404062,good
060652005,RHUM,PERCENT,33.572019,-116.063823,27.786053178444266,
060652005,RWD,DEGREES,33.572019,-116.063823,236.7065553012257,
060652005,RWS,KNOTS,33.572019,-116.063823,4.078056586451574,
060652005,TEMP,C,33.572019,-116.063823,24.057739848920818,
060652005,WD,DEGREES,33.572019,-116.063823,235.10086609210973,
060652005,WS,M/S,33.572019,-116.063823,2.239677402384056,
060655001,BARPR,MILLIBAR,33.852605,-116.54096499999999,992.5888604824333,
060655001,CO,PPM,33.852605,-116.54096499999999,0.16648905410773676,
060655001,NO,PPB,33.852605,-116.54096499999999,1.6304576355954943,
060655001,NO2,PPB,33.852605,-116.54096499999999,6.688636326612819,
060655001,NO2_AQI,AQI,33.852605,-116.54096499999999,5.90771365413512,good
060655001,NOX,PPB,33.852605,-116.54096499999999,8.32250533700599,
060655001,OZONE,PPB,33.852605,-116.54096499999999,42.01391897680186,
060655001,OZONE_AQI,AQI,33.852605,-116.54096499999999,43.577490397621354,good
060655001,PM10,UG/M3,33.852605,-116.54096499999999,21.663773838933178,
060655001,PM10_AQI,AQI,33.852605,-116.54096499999999,19.897993277377395,good
060655001,RHUM,PERCENT,33.852605,-116.54096499999999,28.494254584177447,
060655001,RWD,DEGREES,33.852605,-116.54096499999999,256.1265686777867,
060655001,RWS,KNOTS,33.852605,-116.54096499999999,3.9417780801739415,
060655001,TEMP,C,33.852605,-116.54096499999999,24.65509647689916,
060655001,WD,DEGREES,33.852605,-116.54096499999999,254.34145624044572,
060655001,WS,M/S,33.852605,-116.54096499999999,2.207098472852988,
060656001,BARPR,MILLIBAR,33.789331,-117.227639,963.3491406116659,
060656001,OZONE,PPB,33.789331,-117.227639,31.818225340323725,
060656001,OZONE_AQI,AQI,33.789331,-117.227639,33.3719015162839,good
060656001,RHUM,PERCENT,33.789331,-117.227639,49.470025788317116,
060656001,RWD,DEGREES,33.789331,-117.227639,211.59030244602326,
060656001,RWS,KNOTS,33.789331,-117.227639,2.562311827956989,
060656001,TEMP,C,33.789331,-117.227639,18.888536866359445,
060656001,WD,DEGREES,33.789331,-117.227639,204.02951551565968,
060656001,WS,M/S,33.789331,-117.227639,1.5003901849718382,
060658001,BARPR,MILLIBAR,33.999449,-117.41583100000001,984.8971339020833,
060658001,CO,PPM,33.999449,-117.41583100000001,0.3406259808690043,
060658001,NO,PPB,33.999449,-117.41583100000001,9.396090360266417,
060658001,NO2,PPB,33.999449,-117.41583100000001,14.770801658243649,
060658001,NO2Y,PPB,33.999449,-117.41583100000001,15.63213272265335,
060658001,NO2_AQI,AQI,33.999449,-117.41583100000001,13.535935881192904,good
060658001,NOX,PPB,33.999449,-117.41583100000001,24.167374211693996,
060658001,NOY,PPB,33.999449,-117.41583100000001,24.661623714255914,
060658001,OZONE,PPB,33.999449,-117.41583100000001,31.30776284116132,
060658001,OZONE_AQI,AQI,33.999449,-117.41583100000001,33.65520825342441,good
060658001,PM10,UG/M3,33.999449,-117.41583100000001,45.69698812109655,
060658001,PM10_AQI,AQI,33.999449,-117.41583100000001,39.33847161244413,good
060658001,PM2.5,UG/M3,33.999449,-117.41583100000001,13.965094224418763,
060658001,PM25_AQI,AQI,33.999449,-117.41583100000001,49.29541156050106,good
060658001,RHUM,PERCENT,33.999449,-117.41583100000001,51.557213579077406,
060658001,RWD,DEGREES,33.999449,-117.41583100000001,224.15936345756253,
060658001,RWS,KNOTS,33.999449,-117.41583100000001,2.6899689001606397,
060658001,SO2,PPB,33.999449,-117.41583100000001,0.2244960828805499,
060658001,SRAD,WATTS/M2,33.999449,-117.41583100000001,213.70816128920185,
060658001,TEMP,C,33.999449,-117.41583100000001,19.508560904331674,
060658001,WD,DEGREES,33.999449,-117.41583100000001,214.89316200059295,
060658001,WS,M/S,33.999449,-117.41583100000001,1.551169734944699,
060658005,BARPR,MILLIBAR,33.996387,-117.4925,987.4789697820163,
060658005,CO,PPM,33.996387,-117.4925,0.3105660084783223,
060658005,NO,PPB,33.996387,-117.4925,9.278330177563516,
060658005,NO2,PPB,33.996387,-117.4925,12.528106172296365,
060658005,NO2_AQI,AQI,33.996387,-117.4925,11.414212849333964,good
060658005,NOX,PPB,33.996387,-117.4925,21.78602686821117,
060658005,OZONE,PPB,33.996387,-117.4925,31.93647159683467,
060658005,OZONE_AQI,AQI,33.996387,-117.4925,34.38363379796169,good
060658005,PM10,UG/M3,33.996387,-117.4925,55.000668645725,
060658005,PM10_AQI,AQI,33.996387,-117.4925,46.201836233831465,good
060658005,PM2.5,UG/M3,33.996387,-117.4925,16.47586853759016,
060658005,PM25_AQI,AQI,33.996387,-117.4925,56.424098195483026,moderate
060658005,RHUM,PERCENT,33.996387,-117.4925,54.20725423454016,
060658005,RWD,DEGREES,33.996387,-117.4925,199.16610355319474,
060658005,RWS,KNOTS,33.996387,-117.4925,3.2527892191725516,
060658005,TEMP,C,33.996387,-117.4925,19.310122058163692,
060658005,WD,DEGREES,33.996387,-117.4925,199.7462718115823,
060658005,WS,M/S,33.996387,-117.4925,1.833105900475353,
060659001,CO,PPM,33.676535,-117.331027,0.2855553916279291,
060659001,NO,PPB,33.676535,-117.331027,1.5269100630450725,
060659001,NO2,PPB,33.676535,-117.331027,7.340332234440355,
060659001,NO2_AQI,AQI,33.676535,-117.331027,6.530422938605738,good
060659001,NOX,PPB,33.676535,-117.331027,8.865286195816175,
060659001,OZONE,PPB,33.676535,-117.331027,33.52250815910334,
060659001,OZONE_AQI,AQI,33.676535,-117.331027,33.788933884653986,good
060659001,PM10,UG/M3,33.676535,-117.331027,23.656683679445422,
060659001,PM10_AQI,AQI,33.676535,-117.331027,21.45906609285736,good
060659001,PM2.5,UG/M3,33.676535,-117.331027,7.093358909313448,
060659001,PM25_AQI,AQI,33.676535,-117.331027,25.43416866858292,good
060659001,RHUM,PERCENT,33.676535,-117.331027,52.47934418629731,
060659001,RWD,DEGREES,33.676535,-117.331027,218.87256941601711,
060659001,RWS,KNOTS,33.676535,-117.331027,1.8726723864982535,
060659001,TEMP,C,33.676535,-117.331027,18.72485749635291,
060659001,WD,DEGREES,33.676535,-117.331027,208.55205401436785,
060659001,WS,M/S,33.676535,-117.331027,1.0965999787691303,
060659003,OZONE,PPB,33.61235,-114.60208999999999,27.427185683190068,
060659003,OZONE_AQI,AQI,33.61235,-114.60208999999999,25.02240515489068,good
060670002,OZONE,PPB,38.71209,-121.38108999999999,28.21418103595782,
060670002,OZONE_AQI,AQI,38.71209,-121.38108999999999,26.106539098499198,good
060670006,BC,UG/M3,38.613803999999995,-121.368007,0.3821339162044566,
060670006,CO,PPM,38.613803999999995,-121.368007,0.2900980134151465,
060670006,NO,PPB,38.613803999999995,-121.368007,2.654801839860571,
060670006,NO2,PPB,38.613803999999995,-121.368007,5.437868985942191,
060670006,NO2_AQI,AQI,38.613803999999995,-121.368007,5.2091156813236985,good
060670006,NOX,PPB,38.613803999999995,-121.368007,8.700760011561481,
060670006,OZONE,PPB,38.613803999999995,-121.368007,27.26920757492077,
060670006,OZONE_AQI,AQI,38.613803999999995,-121.368007,25.431729020105518,good
060670006,PM2.5,UG/M3,38.613803999999995,-121.368007,13.549296067728305,
060670006,PM25_AQI,AQI,38.613803999999995,-121.368007,42.16579724311842,good
060670006,SO2,PPB,38.613803999999995,-121.368007,0.494136964334402,
060670006,SRAD,WATTS/M2,38.613803999999995,-121.368007,201.9082115980061,
060670006,TEMP,C,38.613803999999995,-121.368007,17.106241790778952,
060670006,WD,DEGREES,38.613803999999995,-121.368007,211.6359491529197,
060670006,WS,M/S,38.613803999999995,-121.368007,1.3641464207332457,
060670010,NO,PPB,38.56844,-121.49311000000002,3.7280950416136256,
060670010,NO2,PPB,38.56844,-121.49311000000002,9.701364006839695,
060670010,NO2_AQI,AQI,38.56844,-121.49311000000002,8.765077537997126,good
060670010,NOX,PPB,38.56844,-121.49311000000002,13.436157025125587,
060670010,OZONE,PPB,38.56844,-121.49311000000002,23.9793548062264,
060670010,OZONE_AQI,AQI,38.56844,-121.49311000000002,22.146273148647452,good
060670010,PM10,UG/M3,38.56844,-121.49311000000002,31.14958097564848,
060670010,PM10_AQI,AQI,38.56844,-121.49311000000002,26.337054659645055,good
060670010,PM2.5,UG/M3,38.56844,-121.49311000000002,13.015038124600713,
060670010,PM25_AQI,AQI,38.56844,-121.49311000000002,40.98309936947954,good
060670010,RHUM,PERCENT,38.56844,-121.49311000000002,57.73492933990554,
060670010,RWD,DEGREES,38.56844,-121.49311000000002,207.26754112752397,
060670010,RWS,KNOTS,38.56844,-121.49311000000002,2.9317862680336564,
060670010,TEMP,C,38.56844,-121.49311000000002,17.678582495419363,
060670011,BARPR,MILLIBAR,38.302591,-121.42083799999999,1013.218317018754,
060670011,NO,PPB,38.302591,-121.42083799999999,0.6053035138336346,
060670011,NO2,PPB,38.302591,-121.42083799999999,3.276359557200175,
060670011,NO2_AQI,AQI,38.302591,-121.42083799999999,3.1917138168914287,good
060670011,NOX,PPB,38.302591,-121.42083799999999,4.1415215789141335,
060670011,OZONE,PPB,38.302591,-121.42083799999999,25.925788615158787,
060670011,OZONE_AQI,AQI,38.302591,-121.42083799999999,23.713253447394987,good
060670011,PM2.5,UG/M3,38.302591,-121.42083799999999,11.10536661087417,
060670011,PM25_AQI,AQI,38.302591,-121.42083799999999,34.621019228289086,good
060670011,SRAD,WATTS/M2,38.302591,-121.42083799999999,178.64675974548038,
060670011,TEMP,C,38.302591,-121.42083799999999,16.163044951431257,
060670011,WD,DEGREES,38.302591,-121.42083799999999,217.4038832736708,
060670011,WS,M/S,38.302591,-121.42083799999999,2.718505135272276,
060670012,NO2,PPB,38.683304,-121.16445700000001,18.5,
060670012,NO2_AQI,AQI,38.683304,-121.16445700000001,17.0,good
060670012,NOX,PPB,38.683304,-121.16445700000001,16.5,
060670012,OZONE,PPB,38.683304,-121.16445700000001,16.68042028355114,
060670012,OZONE_AQI,AQI,38.683304,-121.16445700000001,16.200216450216452,good
060670012,PM2.5,UG/M3,38.683304,-121.16445700000001,9.918408584169454,
060670012,PM25_AQI,AQI,38.683304,-121.16445700000001,36.29012345679012,good
060670012,SRAD,WATTS/M2,38.683304,-121.16445700000001,0.0,
060670012,TEMP,C,38.683304,-121.16445700000001,-30.0,
060670012,WD,DEGREES,38.683304,-121.16445700000001,0.0,
060670012,WS,M/S,38.683304,-121.16445700000001,0.0,
060670015,CO,PPM,38.593328,-121.50372800000001,0.29067158569142937,
060670015,NO2,PPB,38.593328,-121.50372800000001,10.939440863591262,
060670015,NO2_AQI,AQI,38.593328,-121.50372800000001,10.350512275787482,good
060670015,TEMP,C,38.593328,-121.50372800000001,17.795890390666163,
060670015,WD,DEGREES,38.593328,-121.50372800000001,192.16326140339646,
060670015,WS,M/S,38.593328,-121.50372800000001,1.7883789527167424,
060675003,OZONE,PPB,38.494475,-121.21113100000001,29.272593973356365,
060675003,OZONE_AQI,AQI,38.494475,-121.21113100000001,27.1035980273752,good
060675003,PM2.5,UG/M3,38.494475,-121.21113100000001,11.908567088035223,
060675003,PM25_AQI,AQI,38.494475,-121.21113100000001,38.51802411277529,good
060675003,WD,DEGREES,38.494475,-121.21113100000001,194.41934963328208,
060675003,WS,M/S,38.494475,-121.21113100000001,1.9902140425085584,
060690002,OZONE,PPB,36.843425,-121.3621,27.649242280973926,
