uid,lat,lon,name,aqi
4785,30.59805556,119.6952778,"安吉城东, Ānjí, Huzhou (湖州市安吉县安吉城东)",-
7096,32.8985,117.3065,"High-tech zone, Bangbu (蚌埠高新区)",144
7675,31.3542,119.8177,"City EPA, Yixing (宜兴市环保局)",104
7680,31.7956,119.7753,"Water Company, Jintan (金坛自来水公司)",142
7902,30.6648,117.491568,Chizhou (池州),102
7100,32.6028,116.8556,"Xiejiaji District Government, Huainan (淮南谢家集区政府)",149
3595,31.3178,118.3708,"No.4 Water Plant, Wuhu (芜湖四水厂)",82
7106,30.9414,117.8178,"No4 middle school, Tongling (铜陵市第四中学)",80
7897,32.916287,117.389719,Bangbu (蚌埠),159
735,30.23194444,119.6947222,"Lin'an No.4 middle school, Hangzhou (杭州市临安市临安第四中学)",42
4781,30.54833333,119.9880556,"丰庆站, Déqīng, Huzhou (湖州市德清县丰庆站)",-
7133,30.6539,117.4974,"píng tiān hú, Chizhou (池州平天湖)",102
11332,30.5342,117.0594,"Municipal People's Congress, Anqing (安庆市人大)",72
7099,32.645,117.0083,"Normal university, Huainan (淮南师范学院)",152
7679,31.7686,119.7719,"City Monitoring Station, Jintan (金坛市监测站)",134
3589,31.6861,118.5058,"Hudong Road No.4 Elementary School, Maanshan (马鞍山湖东路四小)",99
7108,30.9414,117.7806,"Xinmin City wastewater treatment plant, Tongling (铜陵市新民污水厂)",82
7125,31.7371,116.508,"jiāncè dàlóu, Lu'an (六安监测大楼)",30
10214,31.035668,121.220837,"Songjiang Library, Shanghai (松江图书馆)",102
7672,31.9202,120.2683,"Hongqiao Post, Jiangyin (江阴虹桥邮政)",151
7873,31.920658,120.284939,Jiangyin (江阴),151
9075,30.859583,120.184361,"Wuqing District, Huzhou (湖州市吴兴区站)",80
7690,31.1717,120.6583,"BDA, Wujiang (吴江开发区)",107
1490,31.980175,120.894339,Nantong (南通),122
10201,31.415251,121.346638,"Baoshan Luodian, Shanghai (宝山罗店)",-
7693,31.8956,121.1727,"City Monitoring Station, Haimen (海门市监测站)",109
837,31.301389,120.596667," Zhágāng chǎng, Suzhou (苏州轧钢厂)",107
7674,31.9197,120.3017,"Second Experimental Primary School, Jiangyin (江阴第二实验小学)",155
7687,31.3814,120.9989,"Zhenchuan High School, Kunshan (昆山震川中学)",114
10187,31.22967,121.47616,"People's Square, Shanghai (人民广场)",-
481,31.234814,121.410728,"Putuo Monitoring Station, Shanghai (普陀监测站)",129
10225,31.681728,121.482832,"Chongming Forest Park, Shanghai (崇明森林公园)",-
867,31.547389,120.353889," Wàngzhuāng, Wuxi (无锡旺庄)",142
890,33.393889,120.155,Yancheng (盐城),172
10211,30.790032,121.193091,"jīnshān lángxià, Shanghai (金山廊下)",-
10209,30.898687,121.166678,"jīnshān zhū jīng, Shanghai (金山朱泾)",-
9076,30.000277777778,120.54833333333,"Shù xià wáng, Shaoxing (绍兴市树下王)",63
728,30.27472222,120.0633333,"Xixi, Hangzhou (杭州市西溪)",70
487,31.1654,121.412,"xúhuì shàng shī dà, Shanghai (徐汇上师大)",119
10196,31.278981,121.363483,"Putuo Taopu, Shanghai (普陀桃浦)",-
7682,31.6563,120.7339,"Ling Tong sub-station, Changshu (常熟菱塘子站)",104
10220,30.857285,121.567409,"Fengxian Bay, Shanghai (奉贤海湾)",-
4775,30.511474,120.713139,"硖石街道, Hǎiníng, Jiaxing (嘉兴市海宁市硖石街道)",-
1439,30.274085,120.15507,Hangzhou (杭州),74
10203,31.0066775,121.4074826,"Minhang Jiangchuan, Shanghai (闵行江川)",-
10200,31.364479,121.438297,"Baoshan Yangxing, Shanghai (宝山杨行)",-
840,31.312111,120.66525,"Suzhou Industrial Area, Suzhou (苏州苏州工业园区)",85
7684,31.8742,120.5264,"City Monitoring Station, Zhangjiagang (张家港市监测站)",119
10440,30.0525,120.4372,"Hutang Middle School, Shaoxing (绍兴市湖塘中学)",-
10212,30.888329,121.010356,"Jinshan Fengjing, Shanghai (金山枫泾)",-
488,31.1907,121.703,"pǔdōng chuān shā, Shanghai (浦东川沙)",117
10189,31.231002,121.452066,"Jing'an Qiyi Middle School, Shanghai (静安七一中学)",-
10206,31.408689,121.201974,"Jiading Tianhua College, Shanghai (嘉定天华学院)",-
4778,30.72888889,120.9952778,"陆家桥村, Pínghú, Jiaxing (嘉兴市平湖市陆家桥村)",-
742,30.777969,120.743647,"Qinghe Primary School, Jiaxing (嘉兴市清河小学)",-
764,30.02027778,122.1222222,"Dinghai tanfeng, Zhoushan (舟山市定海檀枫)",85
726,30.30583333,120.3480556,"Xiasha, Hangzhou (杭州市下沙)",72
10217,31.103759,121.046456,"Qingpu Zhujiajiao, Shanghai (青浦朱家角)",-
729,30.18194444,120.2697222,"Chengxiang town, Hangzhou (杭州市城厢镇)",72
10185,31.114301,121.574951,"Pudong Zhoupu, Shanghai (浦东周浦)",-
10205,31.375042,121.268689,"Jiading Monitoring Station, Shanghai (嘉定监测站)",-
1489,31.298886,120.585316,Suzhou (苏州),104
1486,31.490637,120.311143,Wuxi (无锡),142
4815,30.2669444,122.2202778,"岱山环保大楼, Dàishān, Zhoushan (舟山市岱山县岱山环保大楼)",-
10204,31.075571,121.515504,"Minhang Pujiang, Shanghai (闵行浦江)",127
7874,31.653686,120.752503,Changshu (常熟),112
846,32.0425,120.810833,"Zilang school, Nantong (南通紫琅学院)",114
743,30.893198,120.091724,"Chengbei water plant, Huzhou (湖州市城北水厂)",74
10219,30.903467,121.458755,"Fengxian South Bridge, Shanghai (奉贤南桥)",-
845,31.928333,120.935833,"Xinghu park, Nantong (南通星湖花园)",122
7685,31.8819,120.5497,"North Elementary School, Zhangjiagang (张家港城北小学)",127
4816,30.7266667,122.4458333,"嵊泗菜园, Shèngsì, Zhoushan (舟山市嵊泗县嵊泗菜园)",-
4776,30.523822,120.678291,"海宁监测大楼, Hǎiníng, Jiaxing (嘉兴市海宁市海宁监测大楼)",-
4771,30.833497,120.927426,"jiāncè dàlóu, Jiāshàn, Jiaxing (嘉兴市嘉善县监测大楼)",-
7673,31.9085,120.2374,"Wuxing Park, Jiangyin (江阴五星公园)",153
4774,30.501657,120.945539,"Gaoji Middle school, Hǎiyán, Jiaxing (嘉兴市海盐县高级中学)",-
721,30.246,120.128,"Wolong bridge, Hangzhou (杭州市卧龙桥)",72
745,30.864437,120.079708,"Town west water plant, Huzhou (湖州市城西水厂)",68
10192,31.194503,121.437516,"Xujiahui, Shanghai (徐家汇)",-
10191,31.295743,121.436946,"Jing'an North High-tech, Shanghai (静安市北高新)",-
10208,31.294176,121.320622,"Jiading Nanxiang, Shanghai (嘉定南翔)",122
892,33.382778,120.217222,"BDA Management Committe, Yancheng (盐城开发区管委会)",170
4686,30.048121,121.13124,"Qilupu Water Company, Yuyao, Ningbo (余姚/七里浦水厂)",-
10223,31.628161,121.398098,"Chongming City Bridge, Shanghai (崇明城桥)",-
843,32.006667,120.8425," Hóngqiáo, Nantong (南通虹桥)",114
741,30.747405,120.730691,"Jiaxing University, Jiaxing (嘉兴市嘉兴学院)",89
4791,30.02184,120.87318,"上虞市环保局, Shàngyúqū, Shaoxing (绍兴市上虞区上虞市环保局)",-
723,30.21,120.210833,"Bīnjiāng, Hangzhou (杭州市滨江)",74
10221,30.948883,121.478835,"Fengxian Nanqiao New City, Shanghai (奉贤南桥新城)",127
490,31.2284,121.533,"Pudong Monitoring Station, Shanghai (浦东监测站)",122
10210,30.705811,121.346377,"Jinshan New Town, Shanghai (金山新城)",151
725,30.268,120.193,"Zhejiang Agricultural University, Hangzhou (杭州市浙江农大)",74
10215,31.0487929,121.2697744,"Songjiang Zhongchen Road, Shanghai (松江中辰路)",-
4684,30.182241,121.264327,"Cixi Experimently Primary School, Ningbo (慈溪/实验小学)",-
10216,31.148344,121.125969,"Qingpu Xiayang, Shanghai (青浦夏阳)",-
10197,31.257187,121.49131,"Hongkou Jiaxing, Shanghai (虹口嘉兴)",-
4779,30.62255,120.56572,"振东新六中站, Tóngxiāng, Jiaxing (嘉兴市桐乡市振东新六中站)",-
10186,31.04808,121.749495,"Pudong Huinan, Shanghai (浦东惠南)",122
839,31.299444,120.550278,"Suzhou New District , Suzhou (苏州苏州新区)",91
4773,30.378554,120.857334,"海盐南北湖, Hǎiyán, Jiaxing (嘉兴市海盐县海盐南北湖)",-
10193,31.2060391,121.3892098,"Changning Xianxia, Shanghai (长宁仙霞)",122
486,31.2261,121.425,"Jing'an Monitoring Station, Shanghai (静安监测站)",114
727,30.18083333,120.0883333,"Yunqi, Hangzhou (杭州市云栖)",63
724,30.31194444,120.1197222,"Hemu primary school, Hangzhou (杭州市和睦小学)",74
10198,31.281478,121.54201,"Yangpu Monitoring Station, Shanghai (杨浦监测站)",114
10207,31.31617,121.217115,"Jiading Fangtai, Shanghai (嘉定方泰)",-
4770,30.828974,120.944731,"气象观测台, Jiāshàn, Jiaxing (嘉兴市嘉善县气象观测台)",-
482,31.2659,121.536,"yángpǔ sì piào, Shanghai (杨浦四漂)",107
10224,31.762452,121.220535,"chóngmíng lǜ huá, Shanghai (崇明绿华)",-
869,31.684167,120.288056," Yànqiáo, Wuxi (无锡堰桥)",142
4772,30.524067,120.945469,"海盐环保大楼, Hǎiyán, Jiaxing (嘉兴市海盐县海盐环保大楼)",-
10190,31.274911,121.454927,"Jing'an Hetian Middle School, Shanghai (静安和田中学)",-
838,31.270556,120.613056,"Wuzhong District , Suzhou (苏州吴中区)",93
7688,31.1456,120.6419,"City EPA, Wujiang (吴江市环保局)",107
1495,33.347378,120.163561,Yancheng (盐城),172
740,30.75666667,120.7630556,"Monitoring station, Jiaxing (嘉兴市监测站)",99
489,31.2071,121.577,"pǔdōng zhāngjiāng, Shanghai (浦东张江)",104
10188,31.213834,121.462917,"Huangpu Ruijin, Shanghai (黄浦瑞金)",-
7686,31.3875,120.9531,"Experimental Primary School, Kunshan (昆山实验小学)",112
865,31.503056,120.241667," Qītáng, Wuxi (无锡漆塘)",132
7683,31.6712,120.7205,"Xingfu sub-station, Changshu (常熟兴福子站)",119
731,30.418333,120.300556,"Linping town, Hangzhou (杭州市临平镇)",72
10199,31.329075,121.522236,"Yangpu New Jiangwan City, Shanghai (杨浦新江湾城)",-
1437,31.2047372,121.4489017,Shanghai (上海),114
10202,31.319788,121.449684,"Baoshan Temple Line, Shanghai (宝山庙行)",122
836,31.301944,120.590833," Cǎixiāng, Suzhou (苏州彩香)",104
4777,30.69216111,121.0185444,"Donghu, Pínghú, Jiaxing (嘉兴市平湖市东湖)",-
483,31.201014,121.483231,"lúwān shī zhuān fùxiǎo, Shanghai (上海师范专科学校附属小学)",104
7681,31.6695,120.7575,"Hai Yu sub-station, Changshu (常熟海虞子站)",112
844,32.023611,120.863333," Chéngzhōng, Nantong (南通城中)",99
4685,30.053171,121.158024,"Yongsan Park, Yuyao, Ningbo (余姚/龙山公园)",-
10195,31.216258,121.423952,"Changning Huayang, Shanghai (长宁华阳)",-
7691,31.4533,121.1147,"City Monitoring Station, Taicang (太仓市监测站)",85
841,31.370833,120.640556,"Xiangcheng district, Suzhou (苏州相城区)",93
866,31.584778,120.353889," Dōngtíng, Wuxi (无锡东亭)",119
10226,31.506837,121.906898,"Chongming Shangshi Dongtan, Shanghai (崇明上实东滩)",109
9314,30.753846,120.470075,"Wuzhen, Jiaxing (嘉兴市乌镇)",-
1443,30.894348,120.086823,Huzhou (湖州),68
485,31.3008,121.467,"Hongkou Liangcheng, Shanghai (虹口凉城)",112
7875,31.139071,120.645135,Wujiang (吴江),107
889,33.402778,120.117778,"Yancheng power station , Yancheng (盐城盐城电厂)",176
4683,30.166177,121.278649,"Cixi EPB, Ningbo (慈溪/环保大楼)",-
484,31.0935,120.978,"Qingpu Dianshan Lake, Shanghai (青浦淀山湖)",-
864,31.56,120.294," Cáozhāng, Wuxi (无锡曹张)",112
10194,31.1891105,121.3726724,"Changning Chengqiao, Shanghai (长宁程桥)",-
10222,30.9422683,121.4561249,"Fengxian Fengpu, Shanghai (奉贤奉浦)",-
1444,30.753924,120.758543,Jiaxing (嘉兴市),89
4042,33.500116,126.532371,"Ido-dong, Jeju-si, Jeju, South Korea (제주시 이도동 제주)",42
4519,33.292471,126.162165,"Gosan-ri, Jeju, South Korea (고산리 제주)",38
11351,33.2277489,126.2473589,"Daejeong-eup, Jeju, South Korea",68
13002,33.4838002,126.4746922,"Nohyeong-ro, Jeju, South Korea",53
1805,33.246244,126.56506,"Donghong-dong, Seogwipo-si, Jeju, South Korea (서귀포시 동홍동 제주)",28
10463,33.460229,126.91007,"Seongsan-eup, Jeju, South Korea",33
13000,33.2843415,126.715115,"Namwon-eup, Jeju, South Korea",30
1806,33.48863,126.500055,"yeon, Jeju-si, Jeju, South Korea (제주시 연동 제주)",50
5601,33.4278305,130.2805265,"Mitsusemura Mitsuse, Saga, Saga Prefecture, Japan (三瀬佐賀市)",25
2068,33.9743747,131.179604,"Sue, Sanyoonoda, Yamaguchi, Japan (須恵健康公園山陽小野田市)",74
2112,32.5792221,131.6569128,"Onukimachi, Nobeoka, Miyazaki, Japan (延岡保健所延岡市)",63
4990,32.7057849,131.3054731,"Mitai, Miyazaki, Japan (高千穂保健所西臼杵郡高千穂町)",15
2100,32.8431539,130.0241384,"Mawatarimachi, Isahaya, Nagasaki, Japan (諫早諌早市)",42
2204,32.4611928,130.1948406,"Imagamashinmachi, Amakusa, Kumamoto, Japan (天草保健所天草市)",57
5378,32.7563401,129.8608154,"Inasamachi, Nagasaki, Nagasaki, Japan (稲佐小学校長崎市)",21
3927,33.3490532,130.6905942,"Tanushimarumachi Tanushimaru, Kurume, Fukuoka, Japan (田主丸中学校久留米市)",34
2178,33.7761431,130.9798992,"Tomihisacho, Fukuoka, Japan (苅田京都郡苅田町)",50
8225,31.930847,131.3708887,"Ukita, Miyazaki-shi, Miyazaki-ken, Japan (生目小学校自排局宮崎市)",42
2116,31.7580584,130.2072993,"Hashima, Ichikikushikino, Kagoshima, Japan (羽島いちき串木野市)",59
2453,33.5921525,131.1958158,"Chuomachi, Nakatsu, Oita Prefecture, Japan (中津総合庁舎中津市)",72
2404,33.2345359,131.60805,"Kanaikemachi, Oita, Oita Prefecture, Japan (中央測定局大分市)",76
5381,32.865381,129.7858478,"Kinkaimura Matsumachi, Nagasaki, Nagasaki, Japan (村松長崎市)",68
2090,33.5767169,130.2478853,"Tajiri, Fukuoka, Japan (元岡福岡市西区)",53
2056,33.994162,131.2178447,"Higashisue, Ube, Yamaguchi, Japan (厚南市民センター宇部市)",42
2208,31.5638461,130.5549058,"Kamoike, Kagoshima, Kagoshima, Japan (鴨池鹿児島市)",50
6932,33.0721749,131.8610049,"Miyamotomachi, Tsukumi, Oita Prefecture, Japan (津久見市役所津久見市)",55
2405,33.2489479,131.8755159,"Saganoseki, Oita, Oita Prefecture, Japan (佐賀関大分市)",74
4713,32.9207521,129.6657973,"Osetocho Yukinourakamigo, Saikai, Nagasaki, Japan (雪浦大気測定局西海市)",42
2107,32.978974,130.8084429,"Waifu, Kikuchi, Kumamoto, Japan (菊池市役所菊池市)",53
8801,32.9037604,130.6954107,"Uekimachi Iwano, Kumamoto-ken, Japan (北区役所熊本市北区)",34
2206,32.3743246,129.9956807,"Amakusamachi Takahamaminami, Amakusa, Kumamoto, Japan (天草高浜天草市)",42
2093,33.0345087,130.4350108,"Shinchimachi, Omuta, Fukuoka, Japan (新地大牟田市)",53
5593,32.7502856,129.877667,Nagasaki (長崎),21
2106,32.931451,130.5589732,"Iwasaki, Tamana, Kumamoto, Japan (有明保健所玉名市)",53
7985,33.6259029,130.524812,"Tanaka, Fukuoka-ken, Japan (篠栗糟屋郡篠栗町)",2
4694,31.991199,130.975596,"Hosono, Kobayashi, Miyazaki, Japan (小林保健所小林市)",55
2105,32.2151156,130.3992819,"Hachimancho, Minamata, Kumamoto, Japan (水俣保健所水俣市)",74
3384,32.5002644,130.6395079,"Miyajimachi, Yatsushiro, Kumamoto, Japan (八代自排局八代市)",76
5592,32.8031004,130.7078911,Kumamoto (熊本),59
5585,33.3192865,130.5083735,Kurume (久留米),6
9960,32.1319871,131.5086596,"Kitatakanabe, Miyazaki Prefecture, Japan (高鍋町健康づくりセンター児湯郡高鍋町)",38
5588,31.9076736,131.4202411,Miyazaki (宮崎),25
4550,31.4165955,130.3233103,"Kasedakawabata, Minamisatsuma, Kagoshima, Japan (南さつま南さつま市)",53
3802,32.8796401,130.8824801,"Hikimizu, Kumamoto, Japan (大津町引水菊池郡大津町)",61
7984,33.3641693,130.8147512,"Hakiikeda, Asakura-shi, Fukuoka-ken, Japan (朝倉朝倉市)",22
5552,33.1799153,129.7151101,Sasebo (佐世保),46
2169,33.7468752,130.7301352,"Tsudamachi, Nogata, Fukuoka, Japan (直方直方市)",38
2267,32.6963741,128.841093,"Fukuecho, Goto, Nagasaki, Japan (五島五島市)",30
8337,32.7829859,130.7410562,"Kuwamizuhonmachi, Kumamoto Prefecture, Japan (神水本町自排局熊本市中央区)",59
3810,32.7890027,130.3748552,"Shindenmachi, Shimabara, Nagasaki, Japan (島原大気測定局島原市)",34
2110,32.5125287,130.051832,"Shiki, Kumamoto, Japan (苓北志岐天草郡苓北町)",63
5549,33.9578307,130.941459,Shimonoseki (下関),46
2103,32.2071214,130.7625212,"Teramachi, Hitoyoshi, Kumamoto, Japan (人吉保健所人吉市)",46
2254,31.8322929,130.2934393,"Goryoshitacho, Satsumasendai, Kagoshima, Japan (薩摩川内薩摩川内市)",53
2095,33.4609071,129.9588028,"Futago, Karatsu, Saga, Japan (唐津唐津市)",50
4868,32.0240867,131.4740293,"Sadowaracho Shimotajima, Miyazaki, Miyazaki, Japan (佐土原宮崎市)",42
4889,32.7321591,130.2112006,"Obamacho Kitahonmachi, Unzen, Nagasaki, Japan (小浜大気測定局雲仙市)",10
2087,33.6065452,130.4283713,"Yoshizuka, Fukuoka, Japan (吉塚福岡市博多区)",30
2233,33.5573387,130.3813706,"Nagao, Fukuoka, Japan (長尾福岡市城南区)",42
2097,33.1966708,130.0253498,"Takeocho Oaza Showa, Takeo, Saga, Japan (武雄武雄市)",21
2399,33.2528646,131.6807768,"Misa, Oita, Oita Prefecture, Japan (三佐小学校大分市)",78
2092,33.0300761,130.4462574,"Yumeimachi, Omuta, Fukuoka, Japan (国設大牟田大牟田市)",42
5380,32.7762734,129.9518412,"Yagamimachi, Nagasaki, Nagasaki, Japan (東長崎支所長崎市)",46
3807,32.848144,130.7534969,"Nirenoki, Kumamoto, Japan (楡木熊本市北区)",59
2203,33.0094621,130.7002721,"Naka, Yamaga, Kumamoto, Japan (山鹿健康センター山鹿市)",57
4709,32.9134973,129.9602632,"Nishisanjocho, Omura, Nagasaki, Japan (大村大気測定局大村市)",25
2094,33.256819,130.3080433,"Takagimachi, Saga, Saga, Japan (佐賀佐賀市)",25
2175,33.51904,130.531406,"Saifu, Dazaifu, Fukuoka, Japan (太宰府太宰府市)",34
3803,32.653002,130.8084573,"Iwashita, Kumamoto, Japan (甲佐町岩下上益城郡甲佐町)",59
2400,33.2479575,131.7191957,"Yokota, Oita, Oita Prefecture, Japan (大在小学校大分市)",78
6934,33.369248,131.541766,"Hayami District, Oita Prefecture, Japan (日出町鷹匠速見郡日出町)",87
2176,33.562078,130.2135036,"Urashi, Itoshima, Fukuoka, Japan (糸島前原市)",42
3387,31.9288843,131.4115842,"Gion, Miyazaki, Miyazaki, Japan (祇園宮崎市)",25
2063,33.9627413,131.9526668,"Mitsui, Hikari, Yamaguchi, Japan (光高校光市)",25
2172,33.6116969,131.1312176,"Yoshiki, Buzen, Fukuoka, Japan (豊前豊前市)",59
5553,32.5074371,130.6017433,Yatsushiro (八代市),78
4714,32.8279714,129.8465053,"Nodago, Nagasaki, Japan (時津小学校大気測定局西彼杵郡時津町)",17
2111,31.7605566,131.0798304,"Yoshiocho, Miyakonojo, Miyazaki, Japan (都城高専都城市)",50
8338,32.2258019,131.1559289,"Murasho, Miyazaki Prefecture, Japan (西米良村健康増進広場児湯郡西米良村)",13
4549,32.0857892,130.3573222,"Showamachi, Izumi, Kagoshima, Japan (出水出水市)",68
7987,33.557489,131.7327239,"Kunisakimachi Tsurugawa, Kunisaki-shi, Ōita-ken, Japan (国東高等学校国東市)",55
7986,33.1794298,131.4260139,"Shōnaichō Kakiharu, Yufu-shi, Ōita-ken, Japan (中部保健所由布保健部由布市)",61
8798,32.7733146,130.7721767,"Akitsu, Kumamoto-ken, Japan (秋津熊本市東区)",65
8799,32.7660414,130.6340315,"Nakashimamachi, Kumamoto Prefecture, Japan (中島熊本市西区)",65
2181,31.5210749,130.5175911,"Taniyamachuo, Kagoshima, Kagoshima, Japan (谷山支所鹿児島市)",70
2454,32.9647028,131.9043903,"Nagashimamachi, Saeki, Oita Prefecture, Japan (南部振興局佐伯市)",53
2402,33.1868849,131.5416007,"Yokose, Oita, Oita Prefecture, Japan (西部清掃事業所大分市)",74
2055,33.9556444,131.2503993,"Kotoshibacho, Ube, Yamaguchi, Japan (宇部総合庁舎宇部市)",55
2113,31.3770839,130.8517219,"Shineicho, Kanoya, Kagoshima, Japan (鹿屋鹿屋市)",50
9958,31.7143048,131.066374,"Himegicho, Miyakonojo, Miyazaki Prefecture, Japan (都城自排局都城市)",65
5586,33.2395578,131.609272,Oita (大分),91
6930,33.2853901,131.490068,"Noguchihara, Beppu, Oita Prefecture, Japan (青山中学校別府市)",68
11549,32.5774417,131.6838922,"Oroshihonmachi, Nobeoka-shi, Miyazaki-ken, Japan (新延岡自排局延岡市)",63
5605,33.0934749,130.1004167,"Nodomibun, Kashima, Saga Prefecture, Japan (鹿島鹿島市)",38
5603,33.2880267,130.1105022,"Kitatakumachi Oaza Kosamurai, Taku, Saga Prefecture, Japan (多久多久市)",25
2170,33.6337211,130.7754698,"Yugeta, Tagawa, Fukuoka, Japan (田川田川市)",34
11541,33.7163513,130.4636125,"Koga, Fukuoka Prefecture, Japan (古賀古賀市)",38
2232,33.6052533,130.4105144,"Chiyo, Fukuoka, Japan (千鳥橋福岡市博多区)",38
2098,33.150428,129.7789056,"Daitocho, Sasebo, Nagasaki, Japan (大塔佐世保市)",53
4715,33.0727762,129.8611896,"Kawatana, Nagasaki Prefecture, Japan (川棚大気測定局東彼杵郡川棚町)",50
2268,32.5176619,130.6123397,"Koga Kamimachi, Yatsushiro, Kumamoto, Japan (八代八千把出張所八代市)",72
2108,32.6854378,130.6660043,"Asahimachi, Uto, Kumamoto, Japan (宇土運動公園宇土市)",72
2086,33.6724489,130.4384733,"Kasumigaoka, Fukuoka, Japan (香椎福岡市東区)",50
2207,32.3501507,130.5055303,"Kodanoura, Kumamoto, Japan (小田浦公民館葦北郡芦北町)",72
3806,32.8172684,130.7046886,"Kyomachi Honcho, Kumamoto, Japan (京町熊本市中央区)",70
4846,33.5839658,130.359616,"Nishijin, Fukuoka, Japan (西新福岡市早良区)",53
6931,33.1268726,131.8054798,"Usuki, Usuki, Oita Prefecture, Japan (臼杵市役所臼杵市)",55
7983,33.2013721,130.5927305,"Tachibanamachi Tanigawa, Yame-shi, Fukuoka-ken, Japan (八女八女市)",38
7982,33.6133246,130.6948903,"Hiratsune, Iizuka-shi, Fukuoka-ken, Japan (飯塚飯塚市)",13
5260,33.573723,130.3166608,"Ishimaru, Fukuoka, Japan (石丸福岡市西区)",50
4710,33.3422732,129.7060396,"Shisacho Uramen, Matsuura, Nagasaki, Japan (松浦志佐大気測定局松浦市)",34
2406,31.3734237,130.5421946,"Kiirecho, Kagoshima, Kagoshima, Japan (喜入鹿児島市)",87
5602,33.4501738,129.9681335,"Karatsu, Saga Prefecture, Japan (肥前唐津市)",38
2255,31.7357632,130.7651863,"Kokubuchuo, Kirishima, Kagoshima, Japan (霧島霧島市)",59
2109,32.7913969,130.816418,"Miyazono, Kumamoto, Japan (益城町役場上益城郡益城町)",76
2099,33.1589094,129.7310117,"Fukuishicho, Sasebo, Nagasaki, Japan (福石佐世保市)",46
2179,33.3259906,130.9402631,"Shiromachi, Hita, Oita Prefecture, Japan (西部振興局日田市)",82
2096,33.3777575,130.5062441,"Shukumachi, Tosu, Saga, Japan (鳥栖鳥栖市)",34
2101,33.7493585,129.6923934,"Gonouracho Honmurafure, Iki, Nagasaki, Japan (壱岐壱岐市)",30
5604,33.2789676,129.8907931,"Otsubochoko, Imari, Saga Prefecture, Japan (大坪伊万里市)",57
2205,32.4648257,130.3776308,"Matsushimamachi Kyoragi, Kamiamakusa, Kumamoto, Japan (五和手野天草市)",50
4548,33.2544639,130.4668503,"Mizumamachi Tamamitsu, Kurume, Fukuoka, Japan (三潴中学校久留米市)",5
2088,33.5909629,130.4010016,"Tenjin, Fukuoka, Japan (福岡市役所福岡市中央区)",55
8800,32.7273129,130.712491,"Jonanmachitaka, Kumamoto Prefecture, Japan (城南町熊本市南区)",70
5379,32.7055946,129.8495726,"Kogakuramachi, Nagasaki, Nagasaki, Japan (小ケ倉支所長崎市)",34
6473,33.18276,130.1382408,"Fukuta, Saga, Japan (白石杵島郡白石町)",46
4869,31.8391041,131.3012244,"Tanochoko, Miyazaki, Miyazaki, Japan (田野宮崎市)",53
9959,32.4229108,131.6225042,"Haruharachō, Hyūga-shi, Miyazaki-ken, Japan (日向市立図書館日向市)",46
8336,32.8044115,130.7140239,"Suidōchō, Kumamoto-ken, Japan (水道町自排局熊本市中央区)",85
2053,33.9421256,130.8962555,"Hikoshima Sakomachi, Shimonoseki, Yamaguchi, Japan (彦島局下関市)",46
2401,33.1476582,131.6568487,"Nakahetsugi, Oita, Oita Prefecture, Japan (戸次中学校大分市)",78
3800,32.5162553,130.4322884,"Matsushimamachi Aitsu, Kamiamakusa, Kumamoto, Japan (上天草市合津上天草市松島町)",57
5606,33.0971632,129.9850342,"Ureshinomachi Oaza Shimojuku, Ureshino, Saga Prefecture, Japan (嬉野嬉野市)",30
3801,32.9714846,131.0496641,"Uchinomaki, Aso, Kumamoto, Japan (阿蘇保健所阿蘇市)",78
2403,33.2368408,131.5944599,"Minamikasugamachi, Oita, Oita Prefecture, Japan (王子中学校大分市)",91
7759,32.9804728,130.4672811,"Kawanobori, Arao-shi, Kumamoto-ken, Japan (荒尾運動公園荒尾市)",61
8802,31.5976822,131.3803863,"Todaka, Nichinan, Miyazaki Prefecture, Japan (日南保健所日南市)",42
5563,31.5965535,130.5571158,Kagoshima (鹿児島),55
6933,32.975714,131.5809838,"Miemachi Ichiba, Bungoono, Oita Prefecture, Japan (豊肥保健所豊後大野市)",38
2174,33.8046176,130.5406849,"Togo, Munakata, Fukuoka, Japan (宗像宗像市)",42
2173,33.3972062,130.5529825,"Gion, Ogori, Fukuoka, Japan (筑後小郡小郡市)",25
2171,33.1572149,130.4163687,"Mitsuhashimachi Imakoga, Yanagawa, Fukuoka, Japan (柳川柳川市)",21
2089,33.551951,130.4328892,"Ohashi, Fukuoka, Japan (大橋福岡市南区)",38
4900,33.2276539,132.5705232,"Tenjinmachi, Uwajima, Ehime, Japan (宇和島宇和島市)",38
4895,33.9636504,134.6414558,"Nakagawacho Kuroji, Anan, Tokushima, Japan (那賀川阿南市)",53
5550,33.8391574,132.7655752,Matsuyama (松山),46
2084,33.5489621,133.5987948,"Kera, Kochi, Kochi Prefecture, Japan (介良高知市)",50
4901,33.4615619,132.4223419,"Kitahama, Yawatahama, Ehime, Japan (八幡浜八幡浜市)",50
4902,33.6546807,132.9030154,"Kuma, Ehime, Japan (久万高原上浮穴郡久万町)",30
8335,33.3903905,132.9389777,"Tarogawa, Kochi Prefecture, Japan (国設檮原酸性雨高岡郡檮原町)",25
4879,33.973282,134.3683335,"Jinryo, Tokushima, Japan (神山名西郡神山町)",34
2083,33.981041,133.5499921,"Mishimamiyagawa, Shikokuchuo, Ehime, Japan (伊予三島四国中央市)",97
